,Press release,,Origin,,Sampling date,Item,,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,Facility that conducted  the analysis,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,,
7477,Fukushima,"14 March,2012",Fukushima,Kitakata City (Tazuki River) (inland waters),"10 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,14,Not detectable,,"Fukushima Agricultural Technology
Centre",14,ND,f,f,
7478,Fukushima,"14 March,2012",Fukushima,Tanakura Town (Kuji River) (inland waters),"11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,109,Not detectable,,"Fukushima Agricultural Technology
Centre",109,ND,f,f,
7479,Fukushima,"14 March,2012",Fukushima,Tanakura Town (Shirako River) (inland waters),"11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,203,Not detectable,,"Fukushima Agricultural Technology
Centre",203,ND,f,f,
7480,Fukushima,"14 March,2012",Fukushima,Hanawa Town (Watarase River) (inland waters),"11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,112,Not detectable,,"Fukushima Agricultural Technology
Centre",112,ND,f,f,
7551,Ibaraki,"14 March,2012",Ibaraki,Daigo Town (Yamizo River) (inland waters),"5 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,33,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",33,ND,f,f,
7574,Tochigi,"16 March,2012",Tochigi,Nikko City (Ogagawa River) (inland waters),"12 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",223.8,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",223.8,ND,f,f,
7578,Tochigi,"16 March,2012",Tochigi,Nasu-shiobara City (Houki River) (inland waters),"9 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",10.8,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",10.8,ND,f,f,
7579,Tochigi,"16 March,2012",Tochigi,Nasu-shiobara City (Arakawa River) (inland waters),"6 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",12.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",12.9,ND,f,f,
7580,Tochigi,"16 March,2012",Tochigi,"Nasu-shiobara City (Nishi-arakawa River)
(inland waters)","6 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
7581,Tochigi,"16 March,2012",Tochigi,Nikko City (Ogagawa River) (inland waters),"12 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",94.2,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",94.2,ND,f,f,
7590,Gunma,"16 March,2012",Gunma,Takasaki City (Karasu River) (inland waters),"11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7591,Gunma,"16 March,2012",Gunma,Katashina Village (Amisawa River) (inland waters),"5 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",10.2,,Not detectable,,Japan Chemical Analysis Center,10.2,ND,f,f,
7603,Gunma,"16 March,2012",Gunma,"Higashi-agatsuma
Town
(Imagawa River) (inland waters)","10 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,105,Not detectable,,Japan Chemical Analysis Center,105,ND,f,f,
7604,Gunma,"16 March,2012",Gunma,"Higashi-agatsuma
Town
(Imagawa River)
(inland waters)","11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,131,Not detectable,,Private inspection facility,131,ND,f,f,
7605,Gunma,"16 March,2012",Gunma,"Higashi-agatsuma
Town
(The upper stream
of _the Nuru
River)
(inland waters)","11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,99,Not detectable,,Private inspection facility,99,ND,f,f,
7607,Gunma,"16 March,2012",Gunma,"Higashi-agatsuma
Town
(The lower stream
of  the Nuru River)
(inland waters)","11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,71,Not detectable,,Private inspection facility,71,ND,f,f,
7609,Gunma,"16 March,2012",Gunma,"Naganohara Town
(inland waters)","8 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,45,Not detectable,,Private inspection facility,45,ND,f,f,
7617,Miyagi,"16 March,2012",Miyagi,Marumori Town (Naramata River) (inland waters),"9 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",ND,ND,f,f,
7618,Miyagi,"16 March,2012",Miyagi,Marumori Town (Gofukuya River) (inland waters),"10 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",ND,ND,f,f,
7651,Iwate,"19 March,2012",Iwate,Iwaizumi Town (Omoto River) (inland waters),"8 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7652,Iwate,"19 March,2012",Iwate,Shizukuishi Town (Hiraide River) (inland waters),"3 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",8.5,,Not detectable,,Japan Chemical Analysis Center,8.5,ND,f,f,
7653,Iwate,"19 March,2012",Iwate,Miyako City (Kariya River) (inland waters),"6 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7654,Iwate,"19 March,2012",Iwate,Tono City (Kogarase River) (inland waters),"9 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7655,Iwate,"19 March,2012",Iwate,Kitakata City (Wagagawa River) (inland waters),"5 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",12,,Not detectable,,Japan Chemical Analysis Center,12,ND,f,f,
7777,Fukushima,"21 March,2012",Fukushima,Minami-aizu Town (Inagawa River) (inland watera),"14 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,27,Not detectable,,"Fukushima Agricultural Technology
Centre",27,ND,f,f,
7778,Fukushima,"21 March,2012",Fukushima,Kitakata City (Wasetani River) (inland watera),"14 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,11,Not detectable,,"Fukushima Agricultural Technology
Centre",11,ND,f,f,
7779,Fukushima,"21 March,2012",Fukushima,"Kitashiobara
Village
(Oshio River) (inland waters)","15 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,43,Not detectable,,"Fukushima Agricultural Technology
Centre",43,ND,f,f,
7780,Fukushima,"21 March,2012",Fukushima,Nishigo Village (Horikawa River) (inland waters),"11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,300,Not detectable,,"Fukushima Agricultural Technology
Centre",300,ND,f,f,
7781,Fukushima,"21 March,2012",Fukushima,Date City (Nunogawa River) (inland waters),"12 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,760,Not detectable,,"Fukushima Agricultural Technology
Centre",760,ND,f,f,
7782,Fukushima,"21 March,2012",Fukushima,Tamura City (Otakine River) (inland waters),"16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,160,Not detectable,,"Fukushima Agricultural Technology
Centre",160,ND,f,f,
7808,Gunma,"21 March,2012",Gunma,"Midori City (Konakagawa River)
(inland waters)","11 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",490,,Not detectable,,Private inspection facility,490,ND,f,f,
7809,Gunma,"21 March,2012",Gunma,Maebashi City (Osarugawa River) (inland waters),"8 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",98,,Not detectable,,Private inspection facility,98,ND,f,f,
7810,Gunma,"21 March,2012",Gunma,"Maebashi City (Yoshimizawagaw a River)
(inland waters)","14 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7811,Gunma,"21 March,2012",Gunma,"Shibukawa City (Agatsumagawa River)
(inland waters)","7 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7812,Gunma,"21 March,2012",Gunma,"Takasaki City
(Karasugawa
River)","15 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",9.9,,Not detectable,,Private inspection facility,9.9,ND,f,f,
7813,Gunma,"21 March,2012",Gunma,"Takasaki City
(Aimakawagawa","15 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7876,Miyagi,"23 March,2012",Miyagi,Marumori Town (Gofukuya River) (inland waters),"13 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,48,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",48,ND,f,f,
7969,Ibaraki,"23 March,2012",Ibaraki,Hitachi City (Juuougawa River) (inland waters),"14 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",82,,Not detectable,,Japan Chemical Analysis Center,82,ND,f,f,
7981,Gunma,"26 March,2012",Gunma,"Kiryu City (Watarasegawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7982,Gunma,"26 March,2012",Gunma,"Midori City (Watarasegawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7983,Gunma,"26 March,2012",Gunma,"Midori City (Kurosakaishi River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",31,,Not detectable,,Japan Chemical Analysis Center,31,ND,f,f,
7984,Gunma,"26 March,2012",Gunma,Kiryu City (Kiryugawa River) (inland waters),"26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7985,Gunma,"26 March,2012",Gunma,"Midori City (Konakagawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7988,Gunma,"26 March,2012",Gunma,"Minakami Town (Yubesogawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7989,Gunma,"26 March,2012",Gunma,Minakami Town (Tanigawa River) (inland waters),"26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7990,Gunma,"26 March,2012",Gunma,Minakami Town (Tonegawa River) (inland waters),"26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7991,Gunma,"26 March,2012",Gunma,Minakami Town (Anougawa River) (inland waters),"26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7993,Gunma,"26 March,2012",Gunma,"Nakanojyo Town (Kamisawa- watasrigawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",131,,Not detectable,,Private inspection facility,131,ND,f,f,
7994,Gunma,"26 March,2012",Gunma,"Higashi-agatsuma
Town
(Kanaigawa River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",125,,Not detectable,,Private inspection facility,125,ND,f,f,
7995,Gunma,"26 March,2012",Gunma,"Higashi-agatsuma
Town
(Izumi-sawagawa
River)
(inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",65,,Not detectable,,Private inspection facility,65,ND,f,f,
8062,Ibaraki,"26 March,2012",Ibaraki,"Kita-ibaraki City
(inlamd waters)","18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,200,Not detectable,,Private inspection facility,200,ND,f,f,
8063,Ibaraki,"26 March,2012",Ibaraki,"Kita-ibaraki City
(inlamd waters)","18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,92,Not detectable,,Private inspection facility,92,ND,f,f,
8064,Ibaraki,"26 March,2012",Ibaraki,"Kita-ibaraki City
(inlamd waters)","18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,72,Not detectable,,Private inspection facility,72,ND,f,f,
8166,Fukushima,"28 March,2012",Fukushima,Aizu-misato Town (Miyagawa River) (inland waters),"22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,41,Not detectable,,"Fukushima Agricultural Technology
Centre",41,ND,f,f,
8167,Fukushima,"28 March,2012",Fukushima,"Aizu-wakamatsu
City
(Yugawa River)
(inland waters)","16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,50,Not detectable,,"Fukushima Agricultural Technology
Centre",50,ND,f,f,
8168,Fukushima,"28 March,2012",Fukushima,Iidate Village (Niidagawa River) (inland waters),"18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,18700,Not detectable,,"Fukushima Agricultural Technology
Centre",18700,ND,f,f,
8169,Fukushima,"28 March,2012",Fukushima,Iidate Village (Manogawa River) (inland waters),"20 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,150,Not detectable,,"Fukushima Agricultural Technology
Centre",150,ND,f,f,
8170,Fukushima,"28 March,2012",Fukushima,"Iwaki City
(Natsuigawa
River)
(inland waters)","18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,59,Not detectable,,"Fukushima Agricultural Technology
Centre",59,ND,f,f,
8171,Fukushima,"28 March,2012",Fukushima,"Kita-shiobara Village (Okawairikawa River)
(inland waters)","23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,85,Not detectable,,"Fukushima Agricultural Technology
Centre",85,ND,f,f,
8172,Fukushima,"28 March,2012",Fukushima,Kita-shiobara Village (Akimoto Lake) (inland waters),"16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,360,Not detectable,,"Fukushima Agricultural Technology
Centre",360,ND,f,f,
8173,Fukushima,"28 March,2012",Fukushima,Samegawa Village (Samegawa River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,9.9,Not detectable,,"Fukushima Agricultural Technology
Centre",9.9,ND,f,f,
8174,Fukushima,"28 March,2012",Fukushima,Showa Village (Nojirigawa River) (inland waters),"16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,60,Not detectable,,"Fukushima Agricultural Technology
Centre",60,ND,f,f,
8175,Fukushima,"28 March,2012",Fukushima,Fukushima City (Surikami River) (inland waters),"22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,300,Not detectable,,"Fukushima Agricultural Technology
Centre",300,ND,f,f,
8176,Fukushima,"28 March,2012",Fukushima,Mishima Town (Otanigawa River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,54,Not detectable,,"Fukushima Agricultural Technology
Centre",54,ND,f,f,
8177,Fukushima,"28 March,2012",Fukushima,Minami-soma City (Ota River) (inland waters),"18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,2070,Not detectable,,"Fukushima Agricultural Technology
Centre",2070,ND,f,f,
8208,Iwate,"27 March,2012",Iwate,Sumita Town (Kesen River) (inland waters),"21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",99,,Not detectable,,Private inspection facility,99,ND,f,f,
8209,Iwate,"27 March,2012",Iwate,Sumita Town (Omata River) (inland waters),"22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",76,,Not detectable,,Private inspection facility,76,ND,f,f,
8210,Iwate,"27 March,2012",Iwate,Oshu City (Koromo River) (inland waters),"16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",178,,Not detectable,,Private inspection facility,178,ND,f,f,
8211,Iwate,"27 March,2012",Iwate,Ichinoseki City (Iwai River) (inland waters),"17 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",101,,Not detectable,,Private inspection facility,101,ND,f,f,
8212,Iwate,"27 March,2012",Iwate,Ichinoseki City (Satetsu River) (inland waters),"16 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",78,,Not detectable,,Private inspection facility,78,ND,f,f,
8213,Iwate,"27 March,2012",Iwate,Ichinoseki City (Satetsu River) (inland waters),"18 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",98,,Not detectable,,Private inspection facility,98,ND,f,f,
8234,Tochigi,"28 March,2012",Tochigi,Otawara City (Oshigawa River) (inland waters),"19 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",38.4,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",38.4,ND,f,f,
8235,Tochigi,"28 March,2012",Tochigi,Nasu-shiobara City (Nakagawa River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",10.5,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",10.5,ND,f,f,
8236,Tochigi,"28 March,2012",Tochigi,Shioya Town (Arakawa River) (inland waters),"21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",12.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",12.9,ND,f,f,
8237,Tochigi,"28 March,2012",Tochigi,"Shioya Town (Nishi-arakawa River)
(inland waters)","21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8238,Tochigi,"28 March,2012",Tochigi,Nikko City (Kawamata Lake) (inland waters),"22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",14.3,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",14.3,ND,f,f,
8239,Tochigi,"28 March,2012",Tochigi,Nikko City (Kinugawa River) (inland waters),"26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",396,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",396,ND,f,f,
8240,Tochigi,"28 March,2012",Tochigi,"Shimokogura, Utsunomiya City (Kinugawa River) (inland waters)","21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",18.2,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",18.2,ND,f,f,
8241,Tochigi,"28 March,2012",Tochigi,"Yanagida Town, Utsunomiya City (Kinugawa River) (inland waters)","22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8242,Tochigi,"28 March,2012",Tochigi,"Nakamiyori, Nikko City (Ogagawa River) (inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8243,Tochigi,"28 March,2012",Tochigi,"Nikko City (Kobyakugawa River)
(inland waters)","22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",52.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",52.9,ND,f,f,
8244,Tochigi,"28 March,2012",Tochigi,"Hosoo Town, Nikko City (Otanigawa River) (inland waters)","21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8245,Tochigi,"28 March,2012",Tochigi,"Kamihatsuishi
Town,
Nikko City
(Otani River)
(inland waters)","21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",43.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",43.9,ND,f,f,
8246,Tochigi,"28 March,2012",Tochigi,Utsunomiya City (Tagawa River) (inland waters),"21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8247,Tochigi,"28 March,2012",Tochigi,Kanuma City (Arai River) (inland waters),"21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",58.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",58.9,ND,f,f,
8248,Tochigi,"28 March,2012",Tochigi,Kanuma City (Awano River) (inland waters),"22 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",35.7,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",35.7,ND,f,f,
8249,Tochigi,"28 March,2012",Tochigi,Nikko City (Watarase River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",90.4,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",90.4,ND,f,f,
8331,Ibaraki,"28 March,2012",Ibaraki,Offshore Hitachi-ota City (Satogawa River),"21 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,20,Not detectable,,Private inspection facility,20,ND,f,f,
8384,Tochigi,"30 March,2012",Tochigi,"Kuroisho,
Nasu-shiobara City
(Nakagawa River)
(inland waters)","29 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",11.4,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",11.4,ND,f,f,
8385,Tochigi,"30 March,2012",Tochigi,"Funyu, Shioya Town (Kinugawa River) (inland waters)","26 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",36.3,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",36.3,ND,f,f,
8386,Tochigi,"30 March,2012",Tochigi,"Yanagida Town, Utsunomiya City (Kinugawa River) (inland waters)","28 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8387,Tochigi,"30 March,2012",Tochigi,Nikko City (Kobyaku River) (inland waters),"28 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",52.7,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",52.7,ND,f,f,
8388,Tochigi,"30 March,2012",Tochigi,"Hosowo Town, Nikko City (Otani River) (inland waters)","28 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8389,Tochigi,"30 March,2012",Tochigi,"Machiya, Nikko City (Otani River) (inland waters)","29 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8390,Tochigi,"30 March,2012",Tochigi,Kanuma City (Arai River) (inland waters),"27 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",33.3,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",33.3,ND,f,f,
8391,Tochigi,"30 March,2012",Tochigi,Kanuma City (Awano River) (inland waters),"27 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",67.8,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",67.8,ND,f,f,
8434,Miyagi,"30 March,2012",Miyagi,Marumori Town (Uchigawa River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,82,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",82,ND,f,f,
8435,Miyagi,"30 March,2012",Miyagi,Marumori Town (Gofukuya River) (inland waters),"23 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,91,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",91,ND,f,f,
8436,Miyagi,"30 March,2012",Miyagi,Marumori Town (Kijio River) (inland waters),"24 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,130,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",130,ND,f,f,
8437,Miyagi,"30 March,2012",Miyagi,Zao Town (Sumikawa River) (inland waters),"25 March,2012",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,69,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",69,ND,f,f,
417,Fukushima,"26 May, 2011",Fukushima,"Inawashiro Town
(inland waters)","24 May, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
474,Fukushima,"2 June, 2011",Fukushima,"Shimogo Town
(inland waters)","30 May, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
491,Nagano,"3 June, 2011",Nagano,"Azumino City
(inland waters)","1 June, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Nagano Environmental Conservation
Research Institute",ND,ND,f,f,
568,Fukushima,"9 June, 2011",Fukushima,"Nihonmatsu City
(inland waters)","2 June, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
569,Fukushima,"9 June, 2011",Fukushima,"Kitakata City
(inland waters)","2 June, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
614,Ibaraki,"15 June, 2011",Ibaraki,"Hitachiomiya City
(inland waters)","14 June, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",,3,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",3,ND,f,f,
740,Fukushima,"23 June, 2011",Fukushima,"Inawashiro Town
(inland waters)","20 June, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
1042,Fukushima,"13 July, 2011",Fukushima,"Nihonmatsu City
(inland waters)","11 July, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1114,Fukushima,"20 July, 2011",Fukushima,"Inawashiro Town
(inland waters)","12 July, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",,8,Not detectable,,"Fukushima Agricultural Technology
Centre",8,ND,f,f,
1117,Fukushima,"20 July, 2011",Fukushima,"Kitakata City
(inland waters)","13 July, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1323,Fukushima,"3 August, 2011",Fukushima,"Nihonmatsu City
(inland waters)","1 August, 2011",_______,"Land-locked salmon (farmed)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
